score,text
1,
1,원작이 거짓말 안보태고 100배는 나음.영화는 엉성한 스토리에 감동요소도 없고 싸구려 중국영화느낌
1,그냥 한마디만 할게요... 개.쓰.레.기. 영화입니다. 믿고 거르세요 중국 코인...
1,"프리홍콩, 티벳프리, 타이완 넘버원!!"
1,소수민족 탄압하는 영화가 영화냐 쓰레기지 디즈니도 돈에 미쳐서 막나가네
1,아니 혼자서 그 많은 병사도 가지고 놀던 마녀가 고작 칼 한자루 맞고 죽냐  진짜 어이가 없네 ㅋㅋ
2,디즈니에게 이런 비장함 같은 건 바라지 않습니다. 유머와 노래가 빠지니 이건 어린이를 위한 영화처럼 보이지는 않더군요. 정말 실망스럽네요.
1,전형적인 중국영화..
1,중국몽을 찬양하기 위한 영화 공산당의 영화
1,이걸 왜봐 또라이들인가
1,FREE H.K그 개같은 배우를 쓴것만으로도 보기싫다.
7,감동은 없었어요 보기전에 평점찾아봤는데 거이 별점이 낮아서 재미없나했는데 재미없진 안있어요 좀 부족한점이 조금은 유치했어요 그레도 셍각보다 재미있었습니다
2,처참하다 cg 실화냐 ㅋㅋ
1,논란이고 뭐고 이게 뮬란이라고..?
2,이걸왜 8.3점이나 줘있지 어이가없으여
5,디즈니의 무조건 실사화의 잘못된 예 내 추억 속의 뮬란은 없고 그냥 저질 전쟁 영화만 남았다.
4,"영화를 보는 내내 말로 표현하기 힘든 공허함 같은 것을 느꼈다. 그 동안 디즈니의 리메이크 실사영화들을 꾹 참고 안 보다가, 한방에 된통 당한 느낌. 영어로 하는 무협영화 너무 황당함. 주연 조연 배우들 무척 아까움..."
3,"뮬란, 내 그럴줄 알았다."
2,이거 볼 바에 원작을 두 번 보고 말지애니메이션 그대로 갖다 박으려고는 했는데 부족한 부분들이 있으니까그냥 안 넣어서 개연성이 제로무슈랑 귀뚜라미도 없는데 음악도 없어! 최_악_
1,"유역비 ""연기를 이렇게 할 수도 있구나.""  공리, 견자단은 이름빨.  왜 만들었을까?"
2,알바 진짜 많네 ㅋㅋㅋ  무슨 10점이래
2,뮬란같은 소리 하고 있네. 이게 무슨 뮬란이야;쓸데없는 요소만 넣어놓고; 디즈니적인거 0% 원작이랑 100%다름뮬란을 이상한 페미로 만들어놓음.
2,뮬란을 하청업체에 준 영화..  중국의 영화인데 등장인물 이나 주인공 이름이 그냥 동명이인.. 뮬란이라 보지말고  중국판 잔다르크 라고 보는게 정답.. 잔다르크 리메이크 중국버젼.. 영상이 디즈니의 영상이 아니라 이...
1,후.... 후....
2,"심규한 평론가님, 이 영화에 '진보한 여성'은 있을지언정, '서사'는 없는 것 같습니다."
1,이게 뭐람...내시간 책임져
1,예고편만 봤는데 유역비 연기 못 하네ㅉㄱ련아 우한으로 꺼져라
1,그냥 걸러야 할 영화. 빨리 내리는 게 상책
1,똥 그 자체. 진짜'''
1,재미없음 난 다음엔 안볼래요
1,"유역비 has an attitude problem.Actually Disney, too"
1,지극히 ^그들^만의 오리엔탈리즘에 빠져 만든 영화. 이게 흑인인어공주가 나온다는 2020년에 나올 영화가 맞나요
1,
1,좋아했던 짜장면도 먹기 싫어 지게 만든 반중 유발 영화
1,왓더뿩오우쒯ㄹㅇ 개별로
1,이런 댓글 안다는데 정말 최악이다.... 알바들아 작작좀 해라.. 제발..
1,차라리 원작 애니메이션을 CG작업했으면 더 흥행했을 것
1,나는...차준...이 아니라 차! 물란이오!!!중화인민공화국의 홍콩 지배를 결사 반대합니다.홍콩 시민의 투쟁을 지지합니다~!그냥 착한놈 나쁜놈 치고박고 싸우는...견자단님을 텅 장군으로 캐스팅하다니ㅜㅜ
1,앤딩크레딧의 이수현 OST 빼곤 건질게 없었다.. 역시 원작이 최고
1,아니 평점이 죄다 1점댄데 어떻게 관람객평점이 8점대라는거지?? 이거 네이버에서 조작하나??
1,참..그냥 웃긴영화^^ 보다가 어이가 없는 장면이 너무 많아 웃음이 절로 나오는 영화
1,
1,네이버는 감상포인트 선택을 무선택도 가능하게 바꿔야 한다. 선택할 항목이 하나도 없다.
2,진짜 이게 디진다 뮬란 이건 뮬란을 보고 중국에서 만든 짭무비에 가까움알라딘 실사화보고 기대했는데
1,중공과의 단교와 대만과의 재수교가 시급합니다!!중화인민공화국:반국가 범죄조직 중화민국:진짜 민주주의 중국 Taiwan no.1!!Free hongkong!!Free tibet!!특히!!대만분들 힘내세요!!
1,현재 평점이 넘 어이가 없어서 글 남기고 갑니다. 스토리가 완전 메롱이네요. 개연성도 전혀 없고 갑자기 뮬란이 인정받는 부분도 도저히 이해가 안되네요~ 역시 중국 자본이 들어간 영화는 보는게 아닌데...ㅜㅠ 내 아까...
1,보이콧 뮬란. 리얼뮬란 아그네스쵸우
1,"클라멘타인도 피했는데, 이걸 못 피했네"
1,디즈니도 실패를 하는군요...
1,뮬란에게 사과하세요진짜..
2,역대 최악의 디즈니영화애니가 만배 낫네요
1,이런걸 돈주고 보라고? 믿고 거르는 짱깨..
1,그냥 이 영화 볼 돈으로 떡볶이 사먹을래요!ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??ㅋ??
3,하.... 이게 평점이 8.3????ㅋㅋㅋ 오글거려서 못보겠던데. 이게 영화인가 싶었음.
2,원작이랑 정말 다름... 디즈니 영화를 보러갔는데 디즈니스러움이 하나도 없었던 것 같음.새로운 인물을 등장시켰으면 좀 잘 써먹었어야 했는데 딱히 그런 것도 없었음그리고 원작에서는 띨빵한 피닉스와 귀뚜라미가 재미요소였...
2,디즈니 영화는10대들이 재미 없다면 진짜 재미없는거다
4,애니에 비해서도 너무 부족해보입니다. 논란은 접어두고라도 스케일도 연기도 볼거리도 전부 기대이하. 아무리 실사영화라고해도 연출도 엉망
4,그냥 애니메이션 원작을 한번 더 보세요. 그게 천배 더 재미나요. 아이들도 깔깔 웃으며 봤는데...실사영화는 집중 하나도 안되고....봉황은 왜 계속나오는 것이며. 마녀는 또 뭡니까?
2,원작 생각하고 보면 돈아까운 영화
2,
2,....ㅋ뭘본거지?
2,
8,애니보다 뮬란이라는 캐릭터에 몰입할 수 있도록 잘 만들었던뎅?
8,오랜만에 디즈니 영화봐서 그런지 좋았당
8,여주 액션도 멋있었어요 재밌게 봤어요 ~~~
2,ㅋㅋㅋ 진짜 알바들 멘트 다 똑같네영상미가 너무이뻐요~ 연기 너무잘해요~그따위로 쓰고 월급받냐? 좀더 참신하게좀 써봐
9,애니 상관없이 재미나게 봄ㅋㅋㅋ 배역들 아주 찰떡이였다
8,"알라딘, 미녀와 야수 실사화에 못지 않은 훌륭한 실사화 였습니다. 다만 액션부분에서 너무 억지로 화려하게 하려고 한 부분이 아쉽네요. 중국 특유의 액션때문에 몰입감이 떨어지던거 빼고는 훌륭한 실사화였습니다."
1,진짜개연성떨어지고 디지니영화아닌 중국코믹영화같아요ㅡㅡ디지니영화상징인 노래가중간에안나옴. 노래들을려고영화보는건데
1,알바들 쩌나보다 ㄷ다ㄷ다ㄷ
2,이게 디즈니영화라니....노래와춤이빠진 앙꼬없는 진빵같은....완전다큐보는줄.
2,디즈니는 만화 만들자 영화는 아닌듯.
3,자기가 뭘 만드는 건지도 모르는 상태로 만든 듯한
2,돈주고 보기 아까워요..
1,최악. 절대 보지말길 끔찍함
2,원작과는 거리가 좀 멀어요
3,"마빡에 화웨이 상표를 그리지 않나, 뮬란 아빠는 시진핑 닮았고... 미국 감독이 중국 머니 뽑아먹으려고 만든거 같은데, 정작 대사는 영어라 이질감 있었고. 연기력도 허접했음."
2,...최악 돈아까워요 진심
2,영상미랑 OST만 돋보이네요 흠.. 뮤비인가요?
2,주인공 선미인줄 나만 그럼?
5,스토리는 무난한데 액션이 영~ 허리우드 영화 같지가 않네요. 판타지도 실사도 아닌 이것도 저것도 아닌 뭐랄까... 그저 그런 킬링타임용..
2,노스컨츄리라는 명작을 만든 니키카로 감독의 능력을 이정도까지 끌어내릴 수 있는 디즈니와 중국의 더러움에 감탄
4,원작의 스토리를 망친 무리한 전개
5,이건 뭐 중국 영화를 보는건지 실사화라도 그렇지 무슈를 봉황으로 만들어서 날라댕기기만 하네 분위기가 너무 진지하기만하다 ㅎㅎ
5,캐릭삭제에 ost삭제에 시간은 늘어났지만 볼거리는 줄었다 뮬란이라는 제목만 안 붙이면 그냥 다른 뮬란과 스토리가 비슷한 무협 영화
5,"영화인으로서 영화를 정치에 포함시는건 아니라고 생각합니다하지만, 뮬란이라는 원작과 다르게 설정한 부분과 마치 중국에서 뮬란이라는 캐릭이 처음부터 생겨낫다는 그러한 스토리는 디즈니 회사에서 잘못있다고 생각됩니다. 영화..."
2,정작 이게 디즈니 영화가 맞다는 말이냐??최소 반타작은 하던 디즈니영화인데.이번꺼는 도대체가... 중국놈들 자본들어간거냐? 입김 들어간거야??최악의 디즈니영화
7,나름 전개도 깔끔하고 재밌던데요 ㅋㅋ
4,"논란을 떠나서 진심 그냥 그랬습니다.액션씬도 어정쩡하고, 주인공비중이 너무적었고 허접했음."
5,디즈니와 뮬란이 만났지만 평범한 무협물 수준
2,"이건뭐 액션을 보여주는건지 전혀 모르겠고 , 감동도 없고 갑자기 즙짜기시전등  뮬란이라는 좋은 재료를 똥으로 만든 영화다."
2,"디즈니플러스에서 돈내고봤는데 돈아깝고 재미없음.영상미빼곤 죄다 별로알라딘, 미녀와야수가 정말 잘만든 실사영화란걸 깨달았음"
2,노잼 스토리가 연결도안되고 보지마세요
2,초딩도 유치하다 할 노잼영화
4,영화 외적인 요소나 원작과의 비교를 하지 않고 보더라도 역시나 실망스러운 작품이였다. 캐릭터의 매력도 약하고 서사는 작가들이 일부러 그런건가 싶을정도로 허술하다.그나마 기대가 없어서 그런지 비쥬얼은 볼만했고 추억의 ...
5,이영화 문제점: 1. 장면장면이 존내 빨리 지나감 각장면이 뭘말하는지는 알겠는데 갑자기 휙 가니까 너무 허무함 마치 김빠진 콜라마시는 느낌임 2. 뜬금포 장면이 개많음 나 개오그라들어 디지는줄;; 6명이 차례대로 뮬...
5,설득력 제로. 고증은 귀찮아.이정도 퀄리티면 굳이 원작을 안건드려도 됐을것 같은데
1,
2,노래도없고 재미도없고 감동도없는 무협영화네요 왜 디즈니가 만든 특별한색이 없는지 지루~~~했어요
4,해외 시사평이 좋았다고 해서 상당히 기대를 했는데... 개연성부터 시작해서 어딘가 비어보이는 연출력에 cg까지 어딘가 어설프고 제작비가 모자란 중국 드라마를 보는 느낌이었어요.그나마 마지막에 크리스티나 아길레라의 노...
2,"스토리 자체가 너무 평범하고, 옛날 영화 같음"
4,솔직히 .. 재미는 없다. 마음 비우고 그냥 본다면 킬링타임용 정도는 되지 .. 싶을까 말까 .. 개연성 무.
2,평점 1점 주려 손수 네이버 로그인했다. 상여 내내 관객들이 어이 없어서 웃은 영화. 참고로 마지막에 유역비에 불사조 날개 달림.
2,간만의 허섭스렁움의 극치영화초딩들도 약간 지루해함
2,불매하는거 같이 동참 할걸 조옹ㅎ오옹나 노잼이네
6,애니가 더 좋아요ㅠㅠ 내 최애 애니였는데.. 실사는 기대치에 못따라오는 느낌..
6,무슈는 없고 연이 따라다닌다
4,이젠 본연의 색마저 잃어버린 디즈니
2,최악이에요 뮬란이 아니라 중국무협영화 보는줄...
2,돈 아까우니 조조로 포인트써서 무료로보세요. 디즈니 made in china.
1,유역비 홍콩한태 사과해라
2,진짜 왠만해선 평 안다는데 진짜 더럽게 재미없습니다... 옛날 옛적 영화인 견자단의 관우가 훨씬 재미있습니다. 액션은 무슨 애들 장난도 아니고..
2,요리사가 무식한 주제에 건방지기까지 하네요.
2,디즈니가 영화를 이렇게 망칠줄이야...노..노래는 좋네요.
2,화준이 필리핀가서 수술하고 화뮬란이 되는 이야기
2,자유가 덕목으로 추가 됬으면 금상첨화였을 탠데~ 봉건적 사대주의만 강조된듯..
2,
2,디즈니영화 아니잖아 낚였다
2,쌉오바 핵노잼 개심각합니다
4,한때 우상이였던  신조협려의 고모 유역비도 이젠 늙었구나 ....
2,"디즈니 타이틀빼고 보면 평타정도지만,디즈니실사 영화중에서는 기준이하."
1,
6,reflection ost는 좋긴 한데저는 뮬란 예고편 나왔을때부터 기다리고 있었거든요.왠지 알아요?뮬란의 러브러브 쇙 장군이 카리스마 있는 얼굴로 나오길 바랬어요.ㅠㅠ근데 스토리에는 쇙 장군은 안 나오고 약간 이~...
5,"영상 구도, 조명, 색감, 음악, 효과음 같은 겉부분은 최상을 달린다. 그런데 영화에 담긴 정신세계가 너무 고루하다. 7080을 보는 것 같다. 지나치게 딱딱한 여성 편견을 나열하고, 그것을 넘어선들 무슨 소용일까?..."
2,무협영화에 뮬란이라는 캐릭터가 들어간거임;; -공산당과 디즈니의 거대한 똥-
1,"유역비 미모에 0.1점, 액션에 0.1점... 전 0.2점 주고 싶습니다^^ 어떻게 이렇게 원작을 조질 수 있는지... 딸기라고 해놓고 딸기향 0.0001% 들어간 느낌이랄까요."
1,별로였습니다. 올해 최악의 영화.
3,서양인들이 생각하는 동아시아에 대한 환상과 왜곡의 결정체
1,원작이 너무 아깝다 원작은 재미 감동 두마리 토끼를 다 후두려 패버렸는데 영화는 이게 뭐야... 그냥 이름을 딴 걸로 달아라 제목 조차 너무 아깝다 중국의 오그라드는 액션씬과 오그라드는 연기만 기억에 남음..시간이 ...
2,디즈니도 가끔 똥을 싼다.
3,"이게 진짜 내가 알던 디즈니가 맞나 싶습니다.디즈니 하면 떠오르는게 여러가지가 잊겠지만 가장 큰 것은 노래와 브금이라고 생각합니다.매 장면마다 예쁜 음악이 나오고, 때론 웅장해지고, 그 안에서 감동이 나오는 것인데 ..."
1,이런 쓰레기 영화가 고평점이 말이되나... 울 나라에 중국인이 얼마나 많이 살길래 아님 작업들어 온 건가..ㅋㅋ
3,어릴 적 뮬란은 없고 유치한 의도만 남은 영화
1,디즈니 공주중 뮬란을 가장 좋아했던 사람으로 뮬란이 머리를 자르는 장면이 없다는 것이 굉장히 아쉽습니다. 그리고 뮬란이 남장인 것을 틀킨다는 장면도 별로...
1,
6,못볼정도는 아니던데요 ㅋㅋ
1,스토리가 재미있었다는 분들은 단순히 화려한 연출만 보거나 원작 안본 사람들인가..기대는 안했지만 그래도 디즈니까..하고 봤다 통수 맞았다.  무슈랑 귀뚜라미는 그렇다고 쳐도 원작 뮬란 속 좋은 노래들은 다 어디갔냐고...
1,영어쓰는 중국인들. 연기 못하고. 스토리 엉성. 애니메이션 싱크로율 100%. 어이없게 눈사태로 전쟁끝.... 12세 미만 어린이들도 안좋아할 영화.
1,영화가 문제가 아니라 인권탄압을 지지하는 배우가 문제이다. 공산당의 얼굴마담이 잘나가게 두어선 안된다. 그럼 제2 제3의 유역비가 줄을 이을것이다.
2,봐야됨? 우한코로나인데?
1,이 때 까지의 디즈니 실사화 괜찮게 생각했는데 이건 원작의 반도 못 따라감
1,
2,쓰레기 영화라고도 할수없다
1,영화 내려요. 원작파괴 끝내주는데 재미도 없습니다.
2,"소수민족 주권 독립을 지지하며,전세계적으로 확산되고있는 중국공상당 영화 뮬란 불매 운동에 동참  합니다."
1,
1,보이는 평점은 거의 1점인데 평점이 8.5나 될수가 있는거지..
2,솔직히 이런 영화 영화관에서 왜 보는지 이해가 안됌 ㅋㅋ 딱봐도  피해야 하는 영화처럼 보이는데 또 이런건 오천원에 금방 풀림 ㅋㅋ
1,"""Free HongKong""이 생각나는 영화"
1,"진짜...돈 주고 보기 아까운 영화..너무 유치했고..각본, 연출, 캐스팅 모두 최악!..애니가 훨 나은듯하네요..디즈니 실사판중 최악!유치한 와국영화보다 한국영화를 보시길.."
2,위구르사건때문이라도 절대보면안되는 영화
1,위구르족  영상보면  이거 못봄
1,홍콩 민주화를 위하여뮬란을 거부합니다.#banmulan #뮬란out
1,유역비는 홍콩경찰을 ㅈㄴ 지지해
1,위구르인들의 독립에 찬성한다니 환영이야.
8,기대 없이 보셈 재밋음
1,왜있는지도 모르겠을 불사조와 존재감 포 등등 캐릭터를살리지못하는 연출진  지금의 디즈니 뮬란을 있게한 리플렉션/ 메이크 어 맨 등 아름다우면서 감동적인 OST가빠진 연출진만 화려한 B급 무협영화에 뮬란이라는 이름만입...
3,디즈니 실망이네요. 사람이 새로 변신하고 천으로 암살자를 해치우는 건 디즈니니까 그럴수 있다 쳐요. 황제를 구하러 가는데 군대도 없이 몇명이서 가는게 말이 되나요? 중국황제 근위병이 몇 명 없나보죠? 적들이 근위병 ...
6,유역비가 쫌 어색하긴한데 ㅋㅋ 전체적으로 볼만하긴했어요
4,영상미는 좋았으나 계속 ‘정의’를 강조하는 것 같던데 계속 정의를 외치는 배우가 유역비라 참 아이러니했고 표정이 무미건조했던 것 같음 악역으로 나오는 보리 칸도 과연 악인걸까 하는 의구심을 자아내고 마녀가 센 캐릭터...
6,나름 나한테 잘 맞는 영화였어요
1,유역비나 견자단 등의 출연 배우들이 홍콩 민주 시위의 폭력 진압을 옹호하는 발언을 했다니 홍콩의 위태로움을 아는 사람이라면 보지 말았으면 좋겠다. 디즈니가 좋아서 보는 것도 추천하지 않는다. 유역비의 옹호 발언을 듣...
1,보지마세요 그냥 중국영화삘 나요
2,짱개 그이상도 그이하도 아니다
1,애니의 감동적인 뮬란은 없습니다. 무협영화일뿐. 아이들도 따분해합니다.
1,얼마나 많은 알바들이있는걸까..
1,평이 왜이렇게 좋아...;네이버 평점은 역시 믿을게 못 되는군 ㅉㅉ...
1,최악 최악 최악 최악 최악 최악 최악
2,어마어마한 존재감 뿜뿜하는 공리 빼곤 새로운 게 하나도 없음. 여주는 연기 왜케 못하냐. 로봇이 연기하는 줄. 그나마 액션신은 좋은데 그것도 촬영과 편집 효과지 배우가 잘한다는 느낌은 없음. 원작 애니를 다시 보길 ...
1,최악의 OOO기 영화 이런걸 돈 주고 보지 말고 토렌트가서 다운로다 받아서 봐라
1,페미들 시국 관심 없지? ㅋㅋㅋ 또 페미들 여주 영화 나온다고 쳐보러갔네 중국 보이콧하는 이 시국에 ㅋㅋ
4,돈주고 보기에는 아까운 것 같아요.
2,공산당 지지하는 영화는 싫다
1,
1,이게뮬란이야 와호장룡이이야ㅋㅋ
1,원작 발바단 때도 못따라가네
1,아이들 하고 보시면 후회 합니다
1,정치 이념이고 역사적 고증이고 다 떠나서 일단 재미가 없다.   긴장감도 없고 어려서부터 초인적의 힘을 가진 뮬란도 설득력이 떨어지고  표정은  왜 또 그렇게 포커 페이스만을 유지하고 있는겨?  이렇게 몰입감 없이 ...
2,관람객 평점보니 짱개들이 국내에 많이 유입되고 흔들고 있구나 싶네
2,ㅋ돈에 휘둘리는 디즈니였어. 댓글 별점 알바들 보는게 감포다.
2,차라리 저 배우말고 뮬란과 어울리는 장윤주가 했으면 어떨가싶다
4,와.. 코로나땜에 처음 본 영환데 지뢰를 밟았네 ㅅㅂ...
1,디즈니 리메이크 중 역대 최초 망작 유역비 말고 다른 배우들이 아깝다 홍콩의 독립 지지한다.
1,
1,이게 왜 테넷보다 위야??
1,
2,유역비 보는 맛에 봣다~ 내용은 그저그렇고 무협영화의 전형적인 스토리로 흘러간다~~ 시간이 남아 심심하면 보도록
4,아~~~  증말 연출의 조잡함에 혀를 내둘렀다.눈사태 일의키는것도 참 어이가없음
1,그냥 노잼; 유역비는 뮬란 안 어울리고 스토리도 영 별로
2,네이버가 1점은 평점에 반영 안하는 듯해서 아깝지만 2점 준다. 디즈니는 실수했네..
1,우리들의 뮬란은 없다...
1,
1,중국 지지하는 뮬란 좋다고 보러가는 건 진짜 개돼지들 아닌가요ㅠㅠㅠ
1,"중국 3류 무협영화. 보는 시간 내내 시간이 너무 아깝고, 내가 이걸 왜 보고있나.... 그래도 디즈니인데 뭔가 있겠??? 은 개뿔.  역대급 쓰레기 영화. 시간이 남아돌아도 보지마세요. 진짜 어떤표현으로도 말할수 ..."
2,
1,이게 작년에 실사 알라딘 만든 회사에서 나온 영화가 맞냐?
1,그냥 옛날 애니메이션 보는게 좋음https://m.search.naver.com/search.naver?where=m&sm=mtb_etc&mra=bkEw&pkid=68&os=1757113&query=%EB%AE%AC...
1,....다만 악에서 구하소서..
6,유역비 아버지가 시진핑과 너무 비슷하게 생겨서 놀랐음....충성 용감 진실....중국인을 위한 영화더군  유역비는 이쁘네
1,홍콩 사람들의 피와 좌절을 잊지 맙시다.Free  HongKong
1,이정도로 재미없게 만들수가 있네요 대단합니다. 중국 돈 먹은 디즈니의 최대 망작 탄생.
1,1점도 아까움 원작이 훨씬 낫다
4,원작이 어떤지는 모르겠지만 이건 그냥 조금 잘 만든 중국영화네요.. 여느 중국 판타지 영화처럼 사람들이 날아다니고 무리수 CG가... 심각하네요. 심지어 주인공 연기실력 또한 심각합니다. 소리도 못질러서 으어에에할 ...
1,뮬란 여주인공이 홍콩 탄압 옹호하는 중공 빨갱이 쓰레기임...게다가 뮬란 아빠가 시진핑이랑 진짜 비슷하게 생겨서 다운받아 보다가 바로 껏다. 진짜 구역질 나더라.
4,"영화를 두고 많은 호평과 혹평이 오가는데, 저는 무엇보다도 타겟층이 애매한 영화라고 생각합니다. 어린이가 보기에는 다소 내용이 무겁고 성인이 보기에는 액션은 과하고 구성이 개연성이 부족해서 모든 연령대를 고려해볼때,..."
2,민주주의 가치를 무시하는 영화와 영화인은 이유불문 배척!
1,중국미화. 이런 영화는 보지도 말자
2,"홍콩 민주주의를 지지한다! 중화사상으로 떡칠한 중뽕 영화들,더이상 보고 싶지 않다!!"
1,뮬란 자체의 작품성은 좋지만 정말 여자주인공 때문에 안보게 된 영화는 처음이네요
1,ㄹㅇ독수리년이 왜대신 활을 맞아주는지 공감 ㅈ도안되고 스케일도 개ㅈOO 주몽드라마급 그나마 마지막 ost가 이수현이부른거가 좋았음
1,댓글 OO하네 백퍼 알바다 여러방면에서 호구되기 싫으면 보지마라
1,여기 중국애들 평점 많이달았네 진짜 재미 1도 없던데
1,Boycott Mulan
1,친중 인권탄압 영화 OUT
1,#FREE HONG KONG
4,영화는 영화로만 봅시다 머야?  ㅈㄴ잼이잖아?
1,응 Hong kong free야 ㅅㄱ
1,큰 실망...
2,이야 진짜 세상 재미없게도 만들었다. 뭐 유역비 홍콩 발언 무시하고 본다쳐도 이건 아니다. 이게 뭐냐 진짜. 애니메이션 재미의 반의 반도안된다. 그냥 영상미랑 유역비 미모에 3점 준다
1,쓰레기 영화
1,"소수민족을 말살하고 코로나 바이러스 원산지인 중국이 건든 뮬란은 볼 가치가 없다. 홍콩, 대만, 위그루등 중국에게 탄압 받는 민족과 나라는 힘내라. 우리도 너희들을 응원하고 독립에 지지할께"
1,내나이 40인데 이런 졸작은 처음 봅니다.. 졸작이라는 말 자체가 아깝네요
1,"다른 디즈니 영화들인 알라딘, 미녀와 야수, 라이언 킹등은 정말 영화가 잘 나왔다고 생각해서 기대했었는데 정말 실망적인 영화...스토리도 너무 다르고.. 그냥 중국 영화느낌."
2,아.... 긴장감 1도  없이 봤습니다....다 보고나니 유역비 코만 생각나네요...
1,노래없는 뮬란....
1,20대 이상 평점 8점대 실화냐 어른이 깨어있질 못하네
1,평은 걍 한 마디면 된다.짱----깨
1,아니 평점 왤케 높냐 다들 생각없이 영화봤나보네 ㅋㅋㅋ세상 돌아가는 꼬라지도 안보고 그저 ㅉㅉ네이버 댓글알바 존나 많네 ㅋㅋㅋ
1,어릴적 뮬란을 기대했지만 이 작품은 그냥 영어쓰는 중국영화네요 정말 재미없어요^^
2,액션 영상미 빼면 아무것도 안남는 작품..견자단 이연걸 그리고 공리의 연기력만 아까울뿐...
1,boycott china
1,Free Hong Kong!!!!
1,저는 공산당이 싫어요
1,알바가 많네..이런 알바는 어디서 구하는 건가요?
1,재미없여
1,홍콩민주화 운동을 욕하는 영화우리 모두 불매합시다
2,이건 공산당 선전 영상인가? 대체....
1,양심있는 언론과 공정한 선거를 위해 싸우는 사람들이야말로 뮬란이 아닐까.
2,"내 어릴적 뮬란은 망쳐놓다니...부들부들무슨 뮬란을 마블 히어로처럼 만들고, 무슨 기(chi)를 초능력으로 둔갑시켜놔써 ㅡㅡ물바구니씬도 제일 좋아했던 씬인데 감동도 없고 감흥도 없디"
2,
1,진짜 와 소리나올정도로 개연성도없고 발음도 극혐이고 액션신도 개 극혐입니다 이런 OOO영화를 만든 뮬란 돈주고 제발 보지마세요공짜로도 안봄 ㄹㅇ 와 퉤퉤퉤퉤 시간아까워라 아 너무열받네 진짜로
1,요즘같은 시국에 이걸 봐주는 대한민국 호구들도 있나? 중국폭력정부 아웃!
1,망해라 망해라 망해라 망해라
5,"차라리 애니를 보는게 이롭습니다... 이럴거면 왜 실사화라고 하는지 모르겠네요. 애니와 완전히 다르고, 게다가 좋은 것도 아닙니다."
5,스토리 개연성이 부족하고 유역비의 연기력도 발연기에 가깝습니다. 그리고 이번 뮬란처럼 중국자본으로 만든 디즈니 영화라면 왠만해선 보고싶다는 생각이들지 않을듯 합니다.
1,"진~짜 오랜만에 최악의 영화를봄 ..뮤직컬노래없는거에 대실망후에, 첫번째전투신는 말도안되고,두번째전투신은 유치하고,황제는 호위병5,6명만 데리고 적진에 들어가서 혼자싸우다 납치되고.. 진짜 어이없어서...영화보는 내..."
1,뮬란이라는 제목이 아깝다...
2,무협 좋아해서 별 줌 노래도 없고 스토리도 이따위냐 액션배우들 뽑아서 그런건가 감독도 남자인줄 디즈니야 ㅋㅋ
1,생각있으면 보지말쟈.
1,봉황을 색종이 2D로 만들어놨네 ㅋㅋ
1,Reflection실사판으로 보려고 갔는데 아예 노래부르는 장면이 빠져있네요?? 하 낚임 마녀개연성 1도없고 전투신 유치하고 여러분 reflection 노래부르는 장면 없습니다.
1,완전 수준 이하의 영화 - 시간이 아까운 졸작
1,코로나 확진당한 패틴슨 존나 불쌍해서 그냥 테넷 보러 간다
1,최악의 실사 영화. 그리고 위구르 인들 힘내세요.
4,"스토리는 이미 아는 내용이라 특별한건 없는데, 흐름이 매끄럽지 않네요.뭔가 나오나 하다가 그냥 끝난 느낌이 듭니다.전투신도 좀 약하고 CG도 좀 약하네요.반역수괴가 엄청 강하게 등장했는데, 뮬란과의 1:1에서 지는것..."
2,없는 시간 쪼개서 디즈니 영화라 기대하며 보러갔는데..내가 왜 그랬을까... 온갖게 짬뽕된 유치한 B급 영화... 내 아까운 시간...
6,음악이 많이 안나와서 아쉬워요
1,"PC를 주도하는 디즈니이지만, 중국 시장은 포기할 수 없기 때문에 홍콩과 티벳의 인권 문제에 대해서는 입을 닫고 있다... 더러운 짱깨머니 그렇게 계속 쳐먹다가 탈 난다"
1,free hongkong free tibet free uyghurs free taiwan Remember the Tiananmen Massacre Mao Zedong and Xi Jinping are dictator...
1,光復香港 時代革命
1,원작 애니메이션 팬으로써 너무 실망스러운 것 같아요ㅠㅠ 원작에서의 캐릭터들과 노래들도 없애버려서 그낭 재밌는 것도 아닌 못 만든 중국 무협영화가 되버렸어요. 액션도 엄청 이상하고 유역비도 표정 하나 변하지 않는 발연...
1,Free Hongkong!
5,ost가 아쉽당..쩜쩜..ㅋ
4,한마디로 별로였다 돈 아까비
6,노래가 별루 안나와서 아쉽다
1,제가 보지도 않은 영화에 평점을 남기는 첫 사례군요. 그러면서까지 이렇게 뮬란에 대해 평가하려는 건 이 영화가 영화 외적으로 남긴 자취 때문입니다. 디즈니에게 묻습니다. 공안의 도움에 감사하다고 했는데 당시에도 처참...
6,노래 뺏건 디즈니의 새로운 시도라고 생각했는데 그럼 더 분위기있고 무겁게 가지 오글거리는 연출과 슬로우.. 는 왜 넣은건지.. 그리고 마지막 결전이 매우 아쉬움...불사조는 음.. 불사조 같지 않고 꼬리가 너무 빈약...
6,원작 파괴까지는 아닌데... 많이아쉬웠다
3,디즈니의 재앙이되버린..
5,개그캐릭터 무슈가 안나오니까 진지하기 짝이없고 액션신도 그냥 그럭저럭
