score,text
10,언제나 믿고보는 동일이형 영화.
10,감동적이었습니다
10,부산 지역번호는 051입니다!
9,"배우들 연기도 좋고, 명절에 마음 따뜻해지는 영화 :)"
9,재밌게봤어요~~~~
10,2ㅐ밋음국제수사늗 노잼일가봐봄
10,영화관에서 재미있게 봤습니다!
10,7번방의 선물 재밋게 보신분들은 꼭보세요.가슴따뜻해지는 영화
10,대사도 재미있었구요 배우분들 연기 잘하시더라구요 아역아이도 아역 역할도 잘하구요 보길 넘 잘한거 같아요 코믹과 슬픔과 너무나 감동 받았어요 영화 내용이 너무나 잘살리신거 같아요 또 보고싶은 영화예요 승승장구해서요 1...
10,오랜만에 훈훈한 영화를 보고왔네요....특히 아역배우 너무 사랑스러워서 눈을땔수가 없더군요....영화보는 내내 몰입하게되는 그런 영화입니다.... 아역배우가 8할이상... 아역배우 연기 보는것 만으로도 대 만족하고 ...
9,뭔가내용이 뻔해서예상되지만 눈물흘리고있는 나. 알고우는영화..? 연출과 연기가 최고라서 그런듯. 김희원 조연 예술이다진짜..
10,눈물이 저도 모르게 흐르고 있더군요~ 다시 볼려구요.
10,"진짜 억지감동, 눈물짜내는 한국영화 개극혐하는 1인이여서 친구가 보자고해서 억지로 봤는데 영화끝나고 바로 뛰쳐나감 마스크 다 젖었어요...억즙아니고 그냥 눈물이 계속 주륵주륵 흘렀음"
10,"초중반은 소이가, 후반부는 하지원이 극을 이끄는데 2시간 내내 슬퍼요 정말.. 특히 김윤진 연기가 정말 최고예요ㅜㅜㅜㅜ"
10,완전 꿀잼!! 코미디+감동 추석에 한가족이 보기 딱이네요....박두석 짱!!담보 완전 귀염!!
10,
10,믿고보는 성동일 배우님!!감정연기 장난아니심 ㅜㅠ승희가 너어무 귀여워요! 단점: 너무 울어서 눈이 땡땡 부음..
10,거짓말 안하고 10번이상은 울어버림...
10,김희원 소심하게 나온거 욀케 귀엽냐 ㅋㅋ
10,친구들이랑 보러갔는데 7번방의 선물 이후로 이렇게까지 펑펑 울었던 영화는 처음이네요ㅠㅠ감동과 재미가 엄청난 영화입니다 모두 꼭 보세요!!담보 최고!배우님들 연기랑 눈빛이 정말 몰입되고 슬펐어요
10,역대급슬픈영화예요웃음도역대급
10,명절 영화중 승자가 될 듯 . 아주 감동적입니다.
8,믿고보는 배우에 아역까지 연기력이감동도 있고 가족끼리 보기 좋은 영화였어요
10,마음이 아리다는게 이런건가봐요ㅠㅠ
10,가족애를 느낄 수 있는 감동 있는 영화
10,진짜 영화 처음부터 끝까지 그냥 다 좋았어요ㅜㅜ 오랜만에 영화보고 오열했어요 진짜 영화에 나오는 배우님들 연기도 너무 좋아요ㅜㅜㅜㅜ
9,그냥 펑펑울었다....
9,"긴 영화임에도, 모든 배우가 연기를 잘해서 몰입감이 좋았어요! 감동적이고 가족끼리 보기에도 추천해용"
10,남자입니다 영화보는내내배우들 연기력때문에 죽을번스토리텔링이 너무 좋아서 죽을번아역 승이 미소땜에 죽을번넘울어서 코막혀 죽을번
10,질질짜면서봤습니다 ㅠ ㅠ ㅠ너무감동
10,3일째 계속 영화봤는데 담보가 제일 재미씀!! 감동. 개연성.스토리.몰입감 뭐하나 빠지질 않음!! 소이 연기 진짜 잘하구ㅜㅜ 성동일 김희원 캐미도 짱!! 또 보고싶다고 해도 과언이 아닙니당 적.극.추.천
10,성동일이 최고란걸 알려주는 최고의 영화 ..
10,통장 진짜 뭐에요 ㅠㅠㅠ 하나하나 다 적으면서 ... 슬퍼요 진짜 영화관에서 끆그끄ㅃ끅 하면서 울었어요 ... 그래도 힐링되는 영화랄까 ?
10,
10,
10,
10,일단영화도너무재미있었고아역배우도연기너무잘했어요~특히 성동일님... 연기굿입니다영화보고 눈물펑펑쏟았네요보면후회없을만한영화고 또보고싶은영화네요
10,재밌고 감동도 있는 영화는 오랜만이네요.아역도 연기 너무 잘 하고 그냥 처음부터 끝까지 스토리가 진짜 빵빵하고 너무 좋았어요ㅠㅠ
10,
10,다들 연기 너무 잘하시고 아역배우분 연기가 진짜 감명깊었습니다 간만에 감동의 여운이 큰 영화였네요
10,담보 너무 기엽고 따뜻한 이야기 너무 행복했습니다
10,진짜 재밌어요 시간가는지 몰랐어요 뒷이야기가 더 보고싶을정도로 정말 여운에 남아요
10,"재밌고 너무너무 슬프고 다해요 ,, 꼭 보세요 정말 ,, 눈물 많으신 분들은 휴지 필수요 !! 영화 첫 시작부터 끝날 때까지 울다 나왔네용 ㅠ ㅠ애기가 너무 예쁘고 연기도 너무 잘해서 더 슬펐던 것 같ㅏ여 ㅠ ㅠ"
10,콧물 먹다 나왔어요.... 겁나울었네
10,'니가 언제까지 안울고 버티는지 보자' 정도의 벌칙 수준급...상영내내 펑펑 울다나옴
8,재밋어요 눈물도나요 연기력짱
10,
10,코로나 때문에 오랜만에 극장 갔는데 ㅡ 재밌게 잘 봤습니다~~꼭 보세요
10,두번보세요ㅜ 정말 너무너무 감동적인영화입니다
10,
10,연기 정말 굳굳 전 너무 울었네요 연기가 진짜와....스토리도 너무 좋았고 웃기기도 했고 정말 좋은 영화 였어요
10,"신파여도 이런 영화는 좋습니다! 담보, 흥해라~"
10,
10,시작과 끝은 눈물로 .. 너무 감동적이였습니다
10,저 진짜 이거보면서 펑펑 울었어요 제 인생영화ㅠㅠ 연기를 너무 다들 잘 하셔서 더 집중하고 감명 깊게 본 것 같아요! 한번씩 꼭 보셨으면 합니다. 짱!!!
10,"너무 잼있게  잘 봤습니다,  코믹  감동  두마리토끼  한번에  잡았고  어린  승이  나무  연기  굿입니다추석에  가족들이랑  보기  좋은  힐링  영화입니다"
10,"코로나가 없었다면 천만 관객 영화가 될수도 있다는 생각이 드네요,,, 정말 감동과 재미를 오랜만에 느끼게해준 영화,,, 100점짜리 영화입니다!명배우들의 명품 연기는 덤!"
9,힐링이 필요하신 분들.. 달려가세요! 넘 재밌어요~
10,믿고보는 성동일 김희원 하지원 삼종세트신랑이랑 심야로 보고 둘다 펑펑 울고 나옴담보 리는 영화를 만나 행복합니다.아빠가 보고싶네요.
10,"혹시 이 영화 보려고 리뷰창 들낙거리는거면 알바 아니니깐 믿고 보세요. 이 영화는 ㄹㅇ 찐입니다. 노잼이면 별테하고 튀는데, 기대 안하고 봤다가 눈물 오지게 흘리고 갑니다. 가족들도 다들 좋아했어요. 감동물 싫어하는..."
10,2020년 최고의 영화인듯 웃기고 울고 진심 보시면 후회안해요
10,너무 감동적이고 배우들 연기도 넘넘 좋아요 또보고싶어요♡♡
10,오랜만에 영화관에서 힐링했습니다
10,작위적이지않은 슬픔과 감동우리아이생각나더라구요ㅠㅠ
10,눈물흘렸습니다....꼭 보세요..
10,가족이란 무엇인지 느낄 수 있는 영화였습니다 사랑으로 낳은 딸과 아버지!감동입니다
10,코믹영화줄 알았는데~ 눈물이 계속 났습니다 영화관만 아니면 크게 울었을것 같아요 가족과 꼭 같이 보세요 강츄합니다
10,마지막으로 갈수록 너무 감동적이고 슬퍼서 옷이 휴지가 됐어요
10,"감동 ,,웃음,,행복,,눈물,,을 느끼게 해준 담보 에게 감사드립니다.진한 마음 으로 가득차게 만들어주는 영화는 요즘 보기 힘든데 담보 가 만들어주네요"
10,가슴이 따뜻해지는 영화~
10,성동일씨 연기 좋아요. 어린이 아무 귀여워요
10,"호텔레이크 때보다 연기력에 한순간에 반해버린 배우, 다만 악에서..와 역시 연기는 꼭 연륜에서 나오는 건 아닌가 봄"
10,친구랑 보고 와서 엄청 울었어요ㅠㅠ 소이랑 성동일씨가 연기를 잘해주셔서 갬동 받고 왔답니다...
10,군대 훈련소에서도 엄마랑 처음통화할때도 안울던내가 8년만에 눈물을 흘렸네요..영화한테 감사한적은 첨이네요 감사합니다 ㅎ
10,"소이양 보러 갔다가 눈물 한바구니 흘리고 왔네요~이쁜 눈망울에  연기까지 너무 좋았어요,  마지막 성동일님의 연기에  또 다시 눈물이 핑 돌았어욤모두 연기가 정말 멋있었어요, 오랜만에 감동 품고 나왔네요~"
10,배우님들 연기가 너무 좋았아요 지원언니 진심 너무 이쁘고.. 소이도 너무 귀여웠어요 초반에는 재미있다가 후반에 갈수록 감동이 ㅠㅠ 정말 가슴이 따뜻해지는 영화입니다 ! 추석에 정말 가족들이랑 보기 좋은 영화일거같아요...
8,차태현이 많이 나왔던 감동류의 영화다. 예전에 심은하 최민수 같이 나왔던 영화도 기억나고.나는 이런 뻔하게 예상되는 영화 그저 그런데 그럼에도 한 잔 하고 들어가서 울고 나왔다. 주인공 꼬맹이는 1번방인가 7번방인가...
10,하지원 배우님 감정씬에서 같이 울 수밖에 없었어요ㅠㅠ 배우분들 연기력과 스토리가 웃기고 울리면서 가슴에 찡한 울림을 주는 좋은 영화예요
10,추석에 딱 보기 좋은 영화예요 나오시는 배우들 연기도 좋구 눈물 나요ㅠㅠ하지원배우님 넘 이쁘심
10,진짜 감동....ㅠㅠㅠㅠ 1시간동안 울다 나왔어요... 애기가 진짜 연기 잘해요ㅜ!
10,이 영화 대박 예감입니다.너무 감동적입니다
8,드라마틱한 설정이긴하지만 배우들의 연기와 담보의 빠져나올수없는 귀여움으로 보는내내 행복하고 찡하고 따뜻했습니다 추석에 다같이 편하게보기좋네요 !
10,처음과 끝까지 너무 슬펏어요 ..재미와 감동이 있었습니다
10,"감동적이고, 재밌습니다,"
10,키야 성동일 배우님 연기 오집니다ㅎ 앞뒷자리사람들이랑다같이오열하면서봣음
9,작정하고  울리려고 만든영화
10,연기가 너무 좋고 애기 너무 이쁘다 ㅠ
10,내가 본 성동일 영화중 최고의 영화
5,애기가 귀여움. 그게다임
5,아역배우의 연기는 좋았습니다... 나머지는... 왜 좋은 배우들로 이렇게 만들었는지 모르겠습니다... 돈내고 잤습니다.. 이럴거면 명절특선영화로 나왔을때 볼껄.. 속상해요.. 근데 다른사람들은 울더라구요.. 그냥 저...
1,솔직히 억지감동임한국의 전형적인 명절영화진심돈아까움
10,너무 재밌고 슬펐어요ㅠㅠ 추천해요
10,가족들과 보기에 좋은 감동적인 영화네요
10,웃음과 감동을 주는 영화였습니당! 믿고 보세용!!
1,억지감동에 조선족미화영화네요
1,진짜 전형적인 조선족 미화영화...진짜 이나라에 이딴 영화가 출시 되었다는게 짜증난다.
1,"그 옛날엔 먹혔지만 지금은 구닥다리가 된 신파...7번방의선물,1번가의기적이 오버랩되는건 나뿐?"
10,아 진짜 너무슬퍼요남자라 소리내서 울지도못하고진짜 오렛만에 띵재 나왓네요너무슬픕니다ㅜㅜ
10,너무슬프게만들려고 함 ㅡ.ㅡ
4,6~7점 정도가 적당한 K신파 영화. 기존 명절영화보다 별로였던 이유는 TMI가 너무 많아서 많이 늘어집니다. 굳이 이런 것까지 다룬다고? 할 정도로 지루한 면이 있었고 TV였다면 다른 채널 보다가 결말 어떻게 마무...
2,"내가 감정이 메마른건지....ㅡㅡ""""억지스러운 감동을 주려는 인상을 받는거는 나만의 느낌인가...?"
10,믿고 보는 배우.. 추석에 가족영화로 제격이네요!
10,그냥 10좀 쥴래요 ㅠ 펑펑울었고 웃을땐 또 웃었고 터무터무좋았아요 ㅜㅠ
10,너무 재밌어요 간만에 눈물 흘리고 왔네요
10,간만에 영화같은 영화를 보게되어 기쁘다...어릴때 엄마없는 하늘아래 라는 영화를보고 울었던 기억이 새삼 떠오르더라...
9,담보가 신세대 용어일 줄이야
10,가족이 무엇인지 깨달았다
10,믿고 보는 성동일 배우님을 포함한 모든 배우분들의 연기가 돋보이는 영화였습니다. 탄탄한 스토리 구성에 감동을 더해 한 번 더 봐도 아깝지 않을 영화입니다!
10,엄마랑 보고 나왔는데 후반부부터 계속 울었어요  담보 역할 맡은 여자 아이가 연기도 잘하고 귀엽고 세 분 다 케미가 잘 맞는 거 같고 훈훈해지는 영화입니당
10,성동일 김희원 하지원 아역배우까지..담보 엄청 울며 감동받고 나왔어요~감사합니다~~
10,"진한여운이 남는 영화에요.감동, 눈물, 사랑, 정이 넘치는~~요즘 시대에 꼭 봤으면 하는,~~ 적극 추천입니다.예전에는 모든 사람들이 이렇게 정이 많은 시절이 있었는데점점 개인적인 성향이 강해지는 이 시대에 꼭 추천..."
10,어린 승이가 너무 귀엽고 눈물 펑펑 흘렿습니다 손수건 가지고 가세요
10,진짜 재밌었다.. 억지 감동도 아니고 스토리도 좋은 것 같음 특히 배우들 연기도 굿그리고 하지원님은 나이가 40이 되셨는데 대학생 연기해도 대학생 같아요
10,하.. 바늘로 찌르면 피한방울 안 나오는 나 김주환울린 희대의 명작
10,
8,10년동안 찾지 못했던건 좀... 그렇지만 볼만했어요 특히 아역 연기 ㅠㅠ
10,80년대 스타일인거 알아도 너무 재밌다
4,"울라고 만든 장면들마다 울기는 했지만 이딴 짜친 스토리에 울고 있는 내가 짜증날 정도... 스토리가 너무 짜쳐서 피식피식 헛웃음 짓기도 많이 짓고 나옴... 통신사 멤버쉽 혜택으로 공짜로 봐서 다행이었고, 돈 주고 ..."
4,그냥 JK 필름 영화입니다 뭐 내용물도 볼 것도 없어요 그냥 집에서 어몽어스를 하는 것을 추천합니다
10,눈물 콧물 다 빼고 왔어요 ♡♡
10,눈물 질질 ㅜㅜ 오랜만에 펑펑 울고 있어요
10,"남친도 저도 울었슴다,,, 담보,,ㅜ"
10,"진짜 감동적인 얘기입니다 제가 마음이, 덕구, 다음으로 제일 많이 울었어요,, 너무 슬프고 감동적이고 다시 또 보고 싶은 영화 입니다ㅠ"
10,영화보면서 눈물 흘린건 오랜만이네요감동적인 영화 잘 봤습니다~^^
10,나이 30넘어서..심야영화보고...많이 울었어요..가족이란 무엇인지  다시한번 생각하게 하는 영화임..
10,요즘 보기드문 따뜻한 가족영화예요.코로나때문에 심적으로도 지치고 힘들었는데 영화 보고나서 많이 충전되었어요. 배우들의 연기가 몰입감이 있어서 영화보는내내 지루하지않고 집중하면서 감정이입이 되면서 즐겁게 볼수있었어요....
10,성동일 연기파인줄은 알았지만진짜 쩝니다ㅠ.ㅠ소름이 쫙~~~!그리고 담보가 너무 예뻤습니다가족영화 쵝옵니다
10,엄청 울었네요. 정말 잘 만든영화 같습니다.
10,담보 정말 최고예요 웃고 울고 넘나드는 ... 안경쓰고 마스크꼈는데  안경이 뿌옇게 되서ㅠ 그래도 정말 한순간도 놓칠수가 없었어요 대박나세요!!정말요
10,따듯하고 감동이 있는 영화입니다. 배우들 연기도 너무 좋습니다.
10,코로나여서 다행이다 혼자 겁나끅끅댈수있어서
10,진짜 난리나게 재밌는 영화 .. 기대왕창하고 봤는데도 진짜 그 이상 감동이였음 ㅠㅠㅠ
10,결국 참았지만 울ㅇㅓ따ㅠㅠㅠ
10,오랫만에 눈물과 감동..
10,진짜 영화 보고 평점 남겨야지 생각한 첫 번째 영화 인생 영화입니다 성동일 연기자님에 연기를 보고 영화 보는 동안 내내 몰입이 너무나 잘되고 감정이입까지 눈물 콧물 다 짰네요 너무 좋은 영화 봐서 좋았습니다
10,가족들이랑 보면 훈훈한 영화ㅎㅎ
10,올해 제일 재밌는 영화 굳 굳 굳
10,추석 가족영화 자동차극장 굿굿. 담보라는 신선한 소재에 배우들의 연기까지 더해져 재밌음
10,승희의친아빠와  키워준아빠에.   차이를. 확실히 우리에게보여준. 감성 감동에. 60대후반인 나도울었다.마지막승희에. 손을잡고. 식장에 들어가는두섭의모습.  진짜 담보가. 담보를 만든 영화평점에 나는만점을준다
10,친구랑 보러갔는데 나 혼자 엄청 울음 .. 친구들도 울까말까 했다는데 나 혼자 엄청 울음 ..  성동일님 연기가 너무 완벽했고 김희원님 중간중간 개그포인트 너무 잘 찝어내심  ? ヲ  ?   이번년도 제일 많이 울고...
10,영화 중간중간 눈물 나올려 하는데 웃겨서 다시 눈물이 멈춰요 웃기고 슬프고 되게 감명 깊게 본 거 같아요ㅎㅎ
10,와...진짜 이런글 남겨본적 없는데 소이랑 성동일이 다했다....소이 나오는동안 너무 귀여워서 입꼬리가 내려가질 않아요 ㅠ스토리도 너무 억지로 짜맞추는 느낌도 없구..다들 꼭 보시길 ㅠㅠ♡
10,엄청 울고나왓네요ㅜㅜ 우리애들 생각이 많이낫네요ㅠㅠ
10,나를 울컥하게 만든 영화는 이게 처음이다
10,말로 표현 노노 재밋엇다 굿굿 굿굿
8,얼마나 울었는지 모르겟음 ㅠㅠ
10,무조건보세요 ㅜ 역대급 감동
10,안울라고 했는데 울었어요
10,소이같은 딸있으면 좋겠어요.. 너무 귀엽고  하지원 너무 이쁘고  감동입니다.  찐트루로 눈물나옵니다.. 여자분들 안 우신분 없네요 훌쩍훌쩍  담보야~~~ 과속스캔들 따라잡자 800만 가자~~~가즈아
10,아주 그냥 미쳐요 그냥 눈물 콧물 짜고 나왔습니다
10,최고의감동입니다 정말 재미있습니다
10,엄청 힐링되는 영화였네요..역시 성동일 ㅎ
10,박소이배우 너무 귀여워요~앞으로도 화이팅하세요~
10,배우들 연기가 일품이고 아역도 훌륭합니다. 눈물 났어요.
9,담보역 어린이가 너무 귀여워요. 성인역 하지원도 잘했지만 어린이 출연시간도 훨 많고 연기도 잘했어요
10,"담보가 전화로 울면서 ""아저씨"" 라고 부르는 장면이 너무너무 마음아프고 슬펐어요어린배우지만 연기력 진짜 최고! 안본사람없었음좋겠다.."
10,아역배우가 대박 ..!오랜만에 눈물 줄줄
10,성동일이 괜히 성동일이 아니다.. 진짜 댓글 알바 이런거 아니고요 진심으로 성동일이 왜 성동일인지 보여주는 영화였습니다. 스포는 최대한 자제해서 댓글 작성할게요. 성동일씨가 진짜로 표정부터 아빠 미소 등등 여러가지 ...
10,짱임니다!! 울 하지원 배우님 보러 기쁜마음으로 갔는데 보고 나오니 슬프게 나왔네요ㅠㅠ스토리 짱이예요!!
10,진짜 아역배우 연기에 눈물 펑펑 쏟고 왔어요 하 아직도 아가 생각하면 눈물이 스토리 좋고 감동도 있고 가족끼리 보면 더 좋은 영화에요
10,다들 연기를 너무 잘하셔서 감정이입이 잘 되네요 감정이입이 잘 되어서 눈물도 흘렸네요...솔직히 울 줄은 몰랐는데 영화 보다보면 나도 모르게 눈물이 흐르실 거에요 그러니까 다들 마스크 안 젖게 조심하세요!!ㅎㅎ(댓글...
10,와 근래에 본 영화중에 최고였던거 같아요^^울고 웃고 스토리 탄탄했어요..연기파 배우님들  연출도 좋았구요성동일 배우님 앞으로도 좋은연기 계속 부탁드립니다♡
10,"엄마, 아빠 사랑합니다"
9,아역배우 연기가 일품..
10,꼭 보세요. 올해본 영화중에 가장 감동적인 영화 였습니다.
10,갠적으로 진짜 재밌게봄
10,가족의 의미를 되새기는 영화
10,성동일  하지원   나문희  김윤진    역시  짱임       담보(승희)  짱짱짱      다시봐도 굿  또봐야징
10,간만에 넘 울다가 나왔네요ㅠㅠ추석영화로 대만족입니다
10,재미 감동 적당히 있어서 좋네요 완전 명작은 아니지만 추천할만 하네요 추천합니다
10,긴장감도 있고 너무 재미있게 본거 같아요. 슬픈장면도 있고 영화보는 내내 웃고 울고 했내요. 이영화을 보고 아이들이 소중한 것이라 생각이드네요. 아이들 모두 사랑합니다.
10,7번방의 선물이후 극장에서 오열하긴처음성동일 연기 미쳤음....정말 올해 최고의 영화입니다.알바 아닙니다.다들 꼭 보시고 감동을 함께합시다. 저는 놀이턴 모임장 입니다.ㅋㅋㅋ 병일아 택수야 동해야 꼭 봐라!!
10,두번이고 세번이고 봐도 감동적일 것 같은 최고의 영화!
10,너무 재밌게 잘 봤습니다.
10,진짜 너무 재밌어여ㅠㅜ
10,너무 감동적이에요..ㅠㅠ
10,승이 너무 귀엽다 ㅠ 츤데레 아저씨들이랑 케미도 좋았고.. 울고 웃으면서 너무 잘 보고옴 ㅠㅠ
10,배우 성동일은 최고의 츤데레
10,친구랑 봤는데 나는 재밌었는데 친구는 그냥 그렇다고 했음. 한국 전형적인 신파영화 극혐하는 수준 아니면 재밌을듯
10,싸나이 울리는 영화 ㅜ ㅜ울다가 나왔네요....같이 간 와이프는 한번도 안울었다고 하는데요(_ _)ㅋ덜덜
10,넘 감동적이다엄청 울었어요~~
10,"첫번째, 어린 승이를 맡은 배우가 너무 너무 애절하고 예쁘게 웃는 연기가 보내는 내내 너무 너무 마음에 들었습니다. 대한민국 미래에 이렇게 연기 잘하고 매력있는 아역배우가 있어서 국민으로써 정말 자랑스럽습니다. 두번..."
10,"웃기도 하다가 울기도 하다가보니 두시간이 금방 지나갔어요. 어머니와 재미있게 잘 봤습니다. 마음이 따뜻해지는 영화입니다. 고구마적인 여소도 없고, 스토리, 캐스팅, 배우들의 연기까지 정말 좋았어요."
2,이거 조선족들이 평점조작한듯 평점만 보고 영화선택했다가 진짜후회합니다 무슨 조선족이 독립운동을 해 중공군 편든 미친ㅅㄲ들인데 조선족미화영화에 돈 대준 것 같아서 진짜열받네요
10,울가족 14명 ㅎㅎ 단체로 감동받고 눈물 펑펑 가족애 완전 up~~담보 같은 영화가 추석엔 정말 최고 더군요~~~ ^^
9,성동일님 연기 짱이셨고넘 많이 울고  감동이었습니다
8,네식구    영화한편 가볍게보고오자  했는데  넷이  너무울었다부모님의 소중함  가족의울타리를다시  생각하게  해주는  영화
10,손수건 챙겨가길 잘한거 같아요 ㅠㅠ 여운이 많이 남네요
10,평점 진짜 처음남기는데 이건 꼭봤음좋겟어요
10,
10,어쩜 이렇게 연기 잘하고 귀엽고 이쁜 아이를 섭외했을꼬. 진짜 펑펑울면서봤다.
10,"따뜻한 힐링 영화입니다 ㅠㅠ 박소이 양,,,, 크게 될 아역배우 ㅜㅜㅜㅜ 연기를 기대 이상으로 잘하더라구요"
10,
10,역시 대배우들 입니다 연기가 기가막혀요 아이는 너무 귀엽고 연기도 잘하고 최고의 영화였습니다 감동과 재미 두마리 토끼 잡으세요
10,
9,소이 다만 악에서 구하소서에서 연기 너무 잘해서 눈이 갔던 아이인라 담보도 꼭 봐야지 하고 있었는데 역시 실망시키지 않는 연기ㅠㅠ 올망한 눈망울을 가져서 그런지 소이가 울면 마음이 그렇게 아파요ㅠㅠ
10,처음부터 끝까지 슬퍼서 내내 울다 나온 영화. 넘 울어서 창피했음
10,가슴 찡한 영화시간 가는줄 모르게 본 영화
10,성동일 의 천의 얼굴 연기굿
10,"이 레트로한 분위기, 소이의 보물같은 귀여움, 성동일 연기력, 김희원 OOO"
10,너무 재미있네여♡폭풍 눈물 흘렸어요ㅠ
10,우와 지금 거의다봤는데 너무 오랜만에마음 훈훈하고 따듯하고 감동적인영화에요ㅜㅜ 너무괜찮에여 이거보고 안울면 사람이냐 ㅜㅜ
10,애기 승이 어른 승이 잘한다 잘한다 잘한다  성동일배우도 내공이 있믄 연기.. 인간미 있는 영화..
10,진짜 믿고 보는 성동일 배우님...진짜 웃긴 영화인줄 알고 봤다가 겁나 감동적인 영화야서 울면서 봤어요....진짜 꼭 보세요! 추석에 가족돠 보기 떡 좋은 연화에요! 아역배우인 박소이배우도 연기 오지고요! 솔직히 하...
10,영화끝나고 느낀건 내마스크가 왜 젖었지?...
10,블록버스터만 천만 영화를 찍는게 아니라 이런 감동있고 재미있는 영화도 천만 찍었으면 좋겠다재미없다고 평점 낮게 주는사람들은 거르세요 진짜
10,이 조합 최고 ㅠㅠ 승이 넘 귀엽고 연기도 잘해
10,영화 보면서 펑펑 운거는 오랜만이였어..
10,추석에 보시좋은 가족영화!
10,신파인데 새롭다 아기 너무 이쁘다 감성이 메말랐는데 울컥했다 옆에 마누라보니 펑펑울더라
10,연기를 너무 잘하세요ㅠㅠ 진짜 최고감동 마지막에 울었습니다.뭐하나 빠지는게 없어요
10,재밌네요. 가족이랑 보면 딱 좋을 추석 영화
10,배우들 연기력 보는것만으로 재밌었다. 가슴찡하고 따뜻한 영화 잘 봤어요
10,개봉하자마자 조조로 보러 갔는데 기대하던만큼 재미있네요!!
10,가볍게무겁게진지하게슬프게다가온다
10,오열했읍니다 ㅠㅠㅠ 꼭보세요
10,성동일 진심 쌍남자!! 전반적인 스토리도 좋았고무엇보다 성동일 영화보는 내내중년간지남
9,유년기 승이연기가 이 영화의 핵심!전체적으로 배우들의 연기가 훌륭!막판 아버지씬은 생뚱.
10,눈물나요! 성동일 아저씨의 부성애가 보여서 엄청 울었어요.. 가족들이랑 볼 영화로 너무 최고에요!
1,하지원 나오는 영화는 걸러야 했건만...또 보고말았네 연기력이 진짜 발전이 없다..하..
1,한 마디로 역겨운 영화. 영화 시작 15분을 견디지 못하고 관람을 포기했음. 조두순이 미성년자 여자아이를 납치하여 성폭행하고 현실에서 수 많은 취약계층-미성년자 여아들이 범죄의 대상이 되는 현실을 철저히 외면하고 아...
1,니들이사람이냐?알바단 나쁜놈들
2,이런 종류도 알바 있나요?  방금 칭구들이랑 보고왔는데...  이건 아니죠.. 진짜 역대급~~! 억지웃음 억지감동~ ㅎ
10,슬퍼여 ㅠㅠㅠ 너무너무 감동
10,와 그냥 펑펑 울고 왔다 코미디인 줄 알고 봤는데 그냥 눈물만 계속 흘림 다들 연기 너무 잘하구...
10,감상평 처음 남겨봐요 정말 재미있었습니다
10,정말 재밌게 봤어요 엉엉 울면서봤어요.마스크 어쩔 ㅠㅠㄷ ㄷ
10,뻔한 신파영화가아니었어..ㅜ 진짜 감동..찐감동
10,감동적이에요 ㅜㅜㅜ 진짜 펑펑울었어요 ㅜㅜ최근에 본 영화중 최고!!!!
4,"배우 연기는 좋고, 스토리는 원래도 크게 기대 안하고 간거라 딱히 실망스럽지는 않지만 보다보면 좀 뜻밖의 연출이나 설정이라고 느껴지는 부분이 있어요. 추석 가족 영화를 노리고 개봉한 것 같긴 한데 추석에 대가족이 다..."
1,진짜 개연성 1도없고 억지 눈물 신파범벅 전혀 공감이 안가는 상황이랑 감정선들뿐임
10,지금까지 이런 영화는 없었다!
10,굉장히 재밌네요구르트
1,70년대 영화를 본듯한 ..  아 짜증나
10,진짜 승이가 승이했네~다만악에서는 잘 몰랐는데 연기 잘하네요!가만 하지원 나오면서 몰입감이 좀 깨진게 아쉽..우리 딸래미한테 잘해야겠다 ㅠㅠ
10,굿굿굿 넘 좋아요 승이 행복해요 ㅎ
10,나만 당할 순 없다  ...
10,
10,감동적이고 이쁜 영화
10,애기 너무 귀여워 죽어요ㅠㅠㅠㅠ감동무비 좋음
8,연출에서 아역에게 부여된 다양한 감정선이 이 영화의 큰 요소였다고 느꼈다.부모와 떼어진 아이의 감정을 상상하게 되고..때론 어른보다 더 꿋꿋해서 슬프고..무섭고 두려워 떠는 아이가 빨리 구출되길 바라며 화도 나고.....
10,영화 끝나고 마스크가 축축해졌어요  영화 보고 평 안 남기는데 진짜 재밌어요ㅠㅠ
10,휴지없어서 양말로 콧물닦았네요....
10,최고에요 ㅠㅠ잘봤습니다
10,아 진짜 존나울었음 ㅠㅠ
10,담보야 ~~~~ 정말 감동적인 영화 .
10,뻔한신파극을 배우들이 모두 씹어드심
10,이걸 보고 울컥이라도 안 한 애들은 감정이 있는 거냐?
10,"아 진짜 너무 슬퍼요,,, 코믹인줄 알았더니 개뿔 진짜 끝까지 슬퍼죽어요"
10,너무 재밌네요~ 어린 승이가 안쓰럽고 또 대견하며 보는내내 감동이였어요~
10,영화에 관심없는데 억지로끌려가서 봤다가 눈퉁퉁부은채 나온영화 내생의 최고 감동스토리 영화
10,오랜만에 영화 보면서 힐링하고 눈물 5번 짯습니다..ㅠㅠ 아빠할때 마스크 젖을 정도로 울었슴..
10,너네도 당해봐라 두번당해라
10,감동적인 영화였어요 ㅠㅠ 배우들 연기 너무 잘하고 간만에 힐링되는 시간이었어요 ! 대박나길 !
10,스토리구성이 예상가능하면서도 싱겁지않은.. 각자의 연기력이 돋보임.. 마음이 훈훈해지는 스토리에 힘든 현실을 살아가고있는 현대인들에게 아직 살만한 세상이고 사람냄새나구나 잠시나마 느껴짐.. 성동일 연기력에 다시한번 ...
